date,variable,value
2020-07-31,high_AMZN,3246.820068359375
2020-04-06,close_GOOG,
2021-01-04,low_GOOG,1707.8499755859375
2022-01-20,close_AMZN,3033.35009765625
2021-01-14,low_MSFT,212.7400054931641
2021-04-12,high_AMZN,3395.0400390625
2020-12-30,open_AAPL,135.5800018310547
2021-01-20,open_AMZN,3181.989990234375
2020-11-18,volume_MSFT,28372800.0
2020-08-31,volume_AAPL,225702700.0
2020-09-29,close_MSFT,207.259994506836
2021-07-07,volume_AMZN,5328100.0
2020-03-05,close_AAPL,73.2300033569336
2021-04-28,open_AAPL,134.30999755859375
2021-09-13,low_AMZN,3438.0
2020-04-23,low_MSFT,170.91000366210938
2020-09-04,volume_AAPL,332607200.0
2020-04-14,volume_AAPL,194994800.0
2021-12-07,close_AAPL,171.17999267578125
2021-05-07,low_AAPL,129.47999572753906
2021-01-08,high_AAPL,132.6300048828125
2021-03-17,close_MSFT,237.0399932861328
2021-03-09,open_AMZN,3017.989990234375
2020-06-22,open_AAPL,87.83499908447266
2020-01-23,open_AAPL,79.4800033569336
2020-06-03,close_GOOG,1436.3800048828125
2020-02-28,open_GOOG,1277.5
2021-02-25,open_MSFT,232.0800018310547
2021-08-23,volume_AAPL,60131800.0
2020-06-11,low_AMZN,2536.22998046875
2021-12-10,close_GOOG,2973.5
2021-12-22,high_MSFT,333.6099853515625
2021-11-26,low_MSFT,328.1199951171875
2020-04-02,high_AAPL,61.28749847412109
2021-08-09,volume_AAPL,48908700.0
2021-03-16,close_MSFT,237.7100067138672
2021-05-11,close_AMZN,3223.909912109375
2021-12-16,close_AAPL,172.25999450683594
2021-10-14,close_GOOG,2828.239990234375
2020-05-22,low_MSFT,182.5399932861328
2020-06-12,close_AMZN,2545.02001953125
2020-05-13,close_MSFT,179.75
2020-12-11,open_AAPL,122.43000030517578
2021-08-25,high_MSFT,304.5899963378906
2020-12-14,high_GOOG,1797.3900146484375
2021-12-13,volume_GOOG,1205200.0
2021-08-05,close_AAPL,147.05999755859375
2021-05-28,volume_MSFT,18270200.0
2021-11-09,close_AMZN,3576.22998046875
2021-02-10,close_GOOG,2095.3798828125
2021-09-21,low_AAPL,142.77999877929688
2021-07-22,low_AAPL,145.80999755859375
2022-01-11,high_AMZN,3327.0
2021-05-03,close_MSFT,251.8600006103516
2020-05-01,open_MSFT,175.8000030517578
2021-01-11,volume_AAPL,100384500.0
2020-09-22,open_GOOG,1450.0899658203125
2021-05-21,low_GOOG,2342.3701171875
2021-04-06,high_GOOG,2237.659912109375
2021-05-25,close_AAPL,126.9000015258789
2020-02-19,low_AAPL,80.0
2021-09-27,low_AMZN,3339.610107421875
2021-02-09,low_AMZN,3297.840087890625
2021-08-23,close_MSFT,304.6499938964844
2021-12-15,open_MSFT,328.6099853515625
2021-06-01,high_AAPL,125.3499984741211
2020-05-11,volume_AMZN,3259200.0
2020-09-01,open_GOOG,1636.6300048828125
2020-06-12,high_MSFT,191.72000122070312
2020-12-24,low_GOOG,1729.1099853515625
2021-05-17,low_GOOG,2295.0
2021-03-29,high_AMZN,3091.25
2021-09-03,low_MSFT,300.260009765625
2021-03-23,open_AMZN,3127.0
2021-08-25,open_AMZN,3309.8701171875
2021-06-10,open_AMZN,3282.010009765625
2020-08-17,high_AMZN,3194.969970703125
2021-06-21,open_GOOG,2514.800048828125
2020-05-22,high_GOOG,1412.760009765625
2021-02-08,close_GOOG,2092.909912109375
2020-10-29,high_AAPL,116.93000030517578
2020-09-03,open_AAPL,126.91000366210938
2020-04-01,close_MSFT,152.11000061035156
2021-03-30,high_AAPL,120.4000015258789
2020-03-20,volume_MSFT,84866200.0
2021-12-07,low_AAPL,168.33999633789062
2021-01-15,low_GOOG,1721.550048828125
2020-01-06,high_AMZN,1903.68994140625
2020-05-06,open_AAPL,75.11499786376953
2021-03-11,high_MSFT,239.1699981689453
2020-05-26,high_MSFT,186.5
2020-08-25,volume_GOOG,2247100.0
2020-10-28,open_AMZN,3249.300048828125
2020-01-21,low_MSFT,166.42999267578125
2021-08-12,volume_MSFT,14561300.0
2021-02-19,close_GOOG,2101.139892578125
2021-12-27,low_MSFT,335.42999267578125
2020-04-23,close_MSFT,171.4199981689453
2021-10-12,high_AAPL,143.25
2020-11-20,volume_AMZN,3374400.0
2021-10-25,low_AMZN,3297.699951171875
2020-12-15,volume_MSFT,27000600.0
2021-04-19,low_AMZN,3360.159912109375
2021-10-27,close_GOOG,2928.550048828125
2021-10-01,close_GOOG,2729.25
2022-01-06,low_GOOG,2735.27001953125
2020-07-13,volume_AAPL,191649200.0
2021-11-30,high_MSFT,337.7799987792969
2021-06-03,open_AMZN,3204.22998046875
2021-03-23,high_AAPL,124.23999786376952
2020-07-27,low_AMZN,3015.77001953125
2020-07-31,high_GOOG,1508.949951171875
2020-03-18,low_AMZN,1745.0
2022-01-05,close_AMZN,3287.139892578125
2021-07-01,open_MSFT,269.6099853515625
2021-06-17,high_AMZN,3497.199951171875
2020-07-15,volume_AMZN,5788900.0
2021-05-05,high_MSFT,249.5
2020-09-16,volume_GOOG,1311700.0
2021-08-10,open_AAPL,146.44000244140625
2022-01-05,high_MSFT,326.07000732421875
2021-01-11,close_AAPL,128.97999572753906
2021-07-22,volume_AMZN,3265400.0
2021-08-11,volume_AMZN,2947200.0
2021-12-14,high_GOOG,2908.840087890625
2021-10-14,volume_GOOG,1071300.0
2020-08-31,volume_MSFT,28774200.0
2022-01-12,low_MSFT,317.0799865722656
2020-02-05,high_AMZN,2071.02001953125
2021-03-08,volume_AMZN,4185000.0
2021-08-13,open_MSFT,289.4800109863281
2021-07-19,high_AAPL,144.07000732421875
2020-08-17,low_AMZN,3154.179931640625
2021-10-20,volume_GOOG,897000.0
2021-07-26,open_GOOG,2765.0
2020-06-12,open_MSFT,190.5399932861328
2020-01-21,close_AAPL,79.14250183105469
2021-01-22,volume_AAPL,114459400.0
2021-08-16,low_MSFT,290.0199890136719
2021-08-02,close_AAPL,145.52000427246094
2021-08-09,high_GOOG,2766.429931640625
2021-07-08,low_GOOG,2560.800048828125
2020-04-21,volume_GOOG,2153000.0
2020-02-19,open_AMZN,2167.800048828125
2020-07-28,close_GOOG,1500.3399658203125
2021-07-23,high_MSFT,289.989990234375
2021-09-15,open_AAPL,148.55999755859375
2021-12-29,high_AMZN,3424.239990234375
2020-07-06,volume_GOOG,1564000.0
2020-05-15,high_MSFT,187.0599975585937
2021-05-14,open_AAPL,126.25
2021-09-27,open_AAPL,145.47000122070312
2020-01-15,volume_GOOG,1282700.0
2020-04-22,open_AMZN,2369.0
2020-11-23,volume_AAPL,127959300.0
2021-04-06,close_AAPL,126.20999908447266
2020-12-07,close_GOOG,1819.47998046875
2020-07-31,low_MSFT,199.009994506836
2022-01-20,low_GOOG,2662.889892578125
2020-06-10,high_AMZN,2722.35009765625
2021-01-11,volume_AMZN,3683400.0
2021-11-10,volume_AMZN,4027400.0
2021-10-08,open_AAPL,144.02999877929688
2021-05-26,volume_AMZN,2384000.0
2020-10-09,open_MSFT,211.22999572753903
2021-03-02,volume_AMZN,2595800.0
2020-11-13,low_GOOG,1744.550048828125
2021-01-14,close_MSFT,213.0200042724609
2021-01-11,low_AMZN,3110.0
2021-04-16,open_AAPL,134.3000030517578
2020-01-31,open_MSFT,172.2100067138672
2020-04-13,close_AAPL,68.3125
2020-04-20,high_MSFT,178.75
2021-12-09,low_GOOG,2950.580078125
2021-01-28,open_GOOG,1843.93994140625
2021-10-11,close_AMZN,3246.300048828125
2020-08-26,volume_AAPL,163022400.0
2021-01-28,high_AAPL,141.99000549316406
2020-02-07,open_AAPL,80.59249877929688
2020-10-30,volume_GOOG,4329100.0
2021-06-14,volume_MSFT,19150500.0
2020-11-30,open_AAPL,116.97000122070312
2020-03-24,volume_GOOG,3344500.0
2020-01-07,high_AMZN,1913.8900146484373
2020-08-14,open_AAPL,114.83000183105467
2021-06-02,volume_GOOG,857900.0
2021-02-19,volume_AAPL,87668800.0
2020-06-15,low_AAPL,83.1449966430664
2020-06-16,volume_MSFT,42556700.0
2021-09-17,close_AAPL,146.05999755859375
2019-12-31,volume_AAPL,100805600.0
2020-10-15,close_GOOG,1559.1300048828125
2021-07-26,volume_MSFT,23176100.0
2020-08-26,high_AAPL,126.99250030517578
2021-10-07,volume_MSFT,20430500.0
2021-01-19,high_GOOG,1809.2750244140625
2021-10-07,high_GOOG,2803.089111328125
2021-08-05,open_AAPL,146.97999572753906
2020-01-22,high_AMZN,1902.5
2020-07-16,low_AAPL,95.90499877929688
2021-01-04,high_MSFT,223.0
2020-12-08,low_AMZN,3120.02001953125
2020-05-28,close_AAPL,79.5625
2021-01-26,low_AAPL,141.3699951171875
2021-01-05,low_AAPL,128.42999267578125
2020-07-16,open_GOOG,1500.0
2021-09-01,low_GOOG,2912.2900390625
2021-05-10,volume_AAPL,88071200.0
2021-02-09,close_AAPL,136.00999450683594
2020-10-16,open_AAPL,121.27999877929688
2021-04-20,volume_MSFT,19722900.0
2021-09-21,volume_AMZN,2780900.0
2020-09-22,close_GOOG,1465.4599609375
2021-10-29,volume_GOOG,1447700.0
2020-12-15,open_GOOG,1764.4200439453125
2021-05-12,low_AAPL,122.25
2020-04-17,open_AAPL,71.17250061035156
2020-08-21,volume_AMZN,3575900.0
2022-01-07,open_AAPL,172.88999938964844
2020-05-13,open_GOOG,1377.050048828125
2020-01-17,open_AMZN,1885.8900146484373
2020-04-21,high_MSFT,173.6699981689453
2021-10-26,close_AAPL,149.32000732421875
2020-09-16,close_AMZN,3078.10009765625
2021-11-11,high_AAPL,149.42999267578125
2021-08-05,open_AMZN,3356.219970703125
2020-12-28,low_GOOG,1746.3349609375
2021-12-07,close_AMZN,3523.2900390625
2020-07-27,low_MSFT,200.8600006103516
2020-08-14,open_MSFT,208.759994506836
2021-04-08,volume_MSFT,23625200.0
2020-01-29,volume_MSFT,
2021-01-04,low_AMZN,3144.02001953125
2020-02-24,close_GOOG,1421.5899658203125
2020-04-01,open_AMZN,1932.969970703125
2020-04-15,low_AMZN,2245.0
2021-08-05,volume_AAPL,46397700.0
2020-03-09,low_AAPL,65.75
2020-02-10,high_AAPL,80.38749694824219
2020-06-19,close_GOOG,1431.719970703125
2020-02-05,volume_AAPL,118826800.0
2021-02-04,low_GOOG,2042.5899658203125
2020-04-01,volume_GOOG,2344200.0
2020-03-02,volume_AAPL,341397200.0
2021-01-29,low_AMZN,3184.550048828125
2020-06-23,close_MSFT,201.91000366210932
2020-11-30,volume_MSFT,33064800.0
2021-10-29,volume_AMZN,6469500.0
2020-10-23,volume_MSFT,18879600.0
2020-03-23,low_GOOG,1013.5360107421876
2020-11-11,open_GOOG,1750.0
2021-08-27,high_AMZN,3352.320068359375
2021-07-14,low_GOOG,2637.9599609375
2021-08-23,low_AMZN,3210.010009765625
2020-03-31,low_GOOG,1138.1400146484375
2021-12-07,high_MSFT,335.79998779296875
2020-07-10,high_AMZN,3215.0
2021-02-26,volume_AAPL,164560400.0
2020-12-28,low_AAPL,133.50999450683594
2020-12-16,low_AAPL,126.55999755859376
2021-02-12,open_AMZN,3250.0
2020-12-28,volume_AMZN,5686800.0
2022-01-06,volume_MSFT,39646100.0
2020-04-27,open_GOOG,1296.0
2020-07-15,low_AAPL,96.48999786376952
2021-04-15,volume_AAPL,89347100.0
2021-07-08,close_AAPL,143.24000549316406
2020-04-28,close_GOOG,1233.6700439453125
2020-03-23,close_AAPL,56.09249877929688
2020-07-22,open_MSFT,209.1999969482422
2020-11-02,high_GOOG,1660.77001953125
2021-08-23,close_AMZN,3265.8701171875
2020-10-22,high_AMZN,3198.75
2020-05-18,close_MSFT,184.91000366210932
2020-10-20,open_AAPL,116.1999969482422
2021-08-12,high_GOOG,2768.360107421875
2021-02-08,high_MSFT,243.67999267578125
2021-09-14,open_APL,150.35000610351562
2021-11-09,close_MSFT,335.95001220703125
2021-04-19,close_AMZN,3372.010009765625
2020-10-06,high_AMZN,3182.0
2020-05-18,volume_GOOG,1822400.0
2020-08-28,close_GOOG,1644.4100341796875
2021-05-26,high_GOOG,2442.944091796875
2022-01-21,close_AMZN,2852.860107421875
2020-12-30,high_AAPL,135.99000549316406
2021-06-08,low_GOG,2468.239990234375
2021-02-01,volume_GOOG,1602200.0
2020-10-05,open_GOOG,1466.2099609375
2020-11-06,open_AMZN,3304.639892578125
2020-08-20,low_AMZN,3238.0
2020-05-19,high_MSFT,186.6000061035156
2020-11-12,high_MSFT,219.1100006103516
2021-10-25,open_AMZN,3335.0
2020-01-29,volume_GOOG,1077700.0
2021-06-16,high_MSFT,260.5799865722656
2020-07-22,high_GOOG,1570.0
2020-12-22,close_MSFT,223.94000244140625
2020-06-11,high_AAPL,87.76499938964844
2020-04-08,volume_AAPL,168895200.0
2021-08-31,high_AMZN,3472.580078125
2020-03-23,close_AMZN,1902.8299560546875
2021-11-19,open_AAPL,157.64999389648438
2020-06-12,volume_GOOG,1946400.0
2021-10-06,high_GOOG,2757.0400390625
2021-07-16,open_MSFT,282.07000732421875
2020-12-07,volume_GOOG,1320900.0
2020-06-01,high_AAPL,80.5875015258789
2020-10-27,volume_MSFT,36700300.0
2021-12-21,open_MSFT,323.2900085449219
2021-06-02,high_MSFT,249.2700042724609
2022-01-14,close_AMZN,3242.760009765625
2021-06-03,volume_AMZN,2398300.0
2021-03-30,close_MSFT,231.8500061035156
2021-12-22,close_GOOG,2938.97998046875
2021-06-02,close_MSFT,247.3000030517578
2020-05-20,open_AAPL,79.16999816894531
2020-04-28,high_GOOG,1288.050048828125
2020-04-24,open_AMZN,2417.0
2020-04-17,low_AAPL,69.21499633789062
2022-01-11,close_GOOG,2800.35009765625
2021-02-11,low_AMZN,3248.06005859375
2020-07-17,close_AMZN,2961.969970703125
2021-05-19,open_AAPL,123.16000366210938
2021-02-02,low_AMZN,3361.1298828125
2021-10-19,open_GOOG,2865.830078125
2021-01-14,open_GOOG,1753.6199951171875
2021-02-11,volume_GOOG,945700.0
2021-10-20,volume_MSFT,16537100.0
2020-07-16,low_GOOG,1486.31005859375
2021-02-16,low_MSFT,242.9199981689453
2022-01-21,high_MSFT,304.1099853515625
2020-10-07,low_GOOG,1436.0
2021-01-11,close_MSFT,217.4900054931641
2021-12-23,open_MSFT,332.75
2021-05-24,volume_GOOG,1062200.0
2021-07-30,close_AAPL,145.86000061035156
2021-06-11,low_AAPL,126.0999984741211
2021-05-21,high_MSFT,248.3300018310547
2021-07-22,open_AAPL,145.94000244140625
2020-10-23,close_GOOG,1641.0
2020-07-30,volume_AAPL,158130000.0
2020-09-29,close_AAPL,114.08999633789062
2020-03-31,low_MSFT,156.55999755859375
2020-05-14,high_MSFT,180.69000244140625
2020-06-15,high_GOOG,1424.800048828125
2021-09-08,low_GOOG,2884.0
2020-07-30,high_MSFT,204.4600067138672
2021-07-13,close_AMZN,3677.360107421875
2020-01-28,low_AMZN,1830.02001953125
2020-03-20,low_GOOG,1065.489990234375
2020-11-04,open_GOOG,1710.280029296875
2021-05-13,open_MSFT,241.8000030517578
2021-12-23,volume_GOOG,690900.0
2021-05-27,high_GOOG,2440.0
2021-10-13,volume_AMZN,2420100.0
2020-12-18,high_MSFT,219.69000244140625
2021-10-12,high_AMZN,3267.530029296875
2020-04-08,close_GOOG,1210.280029296875
2020-03-25,low_AAPL,61.07500076293945
2021-09-09,volume_AAPL,57305700.0
2021-01-07,low_AMZN,3155.0
2022-01-03,high_GOOG,2911.0
2021-10-28,close_AMZN,3446.570068359375
2021-04-29,close_GOOG,2429.889892578125
2020-08-24,low_AAPL,123.9375
2020-10-13,open_AAPL,125.2699966430664
2020-04-20,close_AAPL,69.23249816894531
2020-09-21,close_MSFT,202.5399932861328
2021-12-20,close_AMZN,3341.580078125
2020-12-23,open_MSFT,223.1100006103516
2020-01-29,volume_AAPL,216229200.0
2021-02-12,low_GOOG,2083.1298828125
2021-09-29,high_GOOG,2747.969970703125
2021-01-06,low_AAPL,126.37999725341795
2021-06-01,high_GOOG,2437.970947265625
2020-12-08,close_AMZN,3177.2900390625
2020-08-27,low_AAPL,123.8324966430664
2021-03-16,open_MSFT,236.27999877929688
2020-10-23,volume_GOOG,1375800.0
2020-05-12,open_MSFT,186.8000030517578
2021-06-03,high_AAPL,124.8499984741211
2021-01-04,low_MSFT,214.8099975585937
2021-04-26,open_AAPL,134.8300018310547
2020-09-25,open_GOOG,1432.6300048828125
2020-05-07,low_AAPL,75.49250030517578
2021-09-14,high_AAPL,151.07000732421875
2020-07-17,volume_AAPL,92186800.0
2021-05-13,close_AMZN,3161.469970703125
2021-08-13,high_AMZN,3306.070068359375
2020-03-06,open_AAPL,70.5
2021-10-29,volume_AAPL,124850400.0
2020-02-20,close_AAPL,80.07499694824219
2021-07-08,volume_AAPL,105575500.0
2020-06-25,close_AMZN,2754.580078125
2020-01-21,close_MSFT,166.5
2021-08-06,close_AAPL,146.13999938964844
2020-01-14,volume_AAPL,161954400.0
2020-05-29,high_AAPL,80.2874984741211
2021-10-11,high_GOOG,2815.27294921875
2021-11-08,high_AAPL,151.57000732421875
2020-12-23,high_AMZN,3210.1298828125
2020-10-21,low_AMZN,3160.0
2020-10-28,close_AAPL,111.1999969482422
2020-05-27,low_GOOG,1391.2900390625
2020-03-17,low_AAPL,59.59999847412109
2020-07-07,open_MSFT,210.4499969482422
2021-10-25,high_AAPL,149.3699951171875
2020-08-11,high_AAPL,112.48249816894533
2021-10-29,high_AMZN,3374.820068359375
2021-12-29,open_MSFT,341.29998779296875
2021-10-14,volume_AMZN,2109500.0
2021-12-23,low_MSFT,332.7300109863281
2020-07-07,low_GOOG,1483.550048828125
2021-11-29,high_MSFT,339.0299987792969
2021-06-30,low_AMZN,3435.0
2020-06-18,low_AMZN,2636.110107421875
2020-10-16,low_MSFT,219.32000732421875
2021-08-16,close_GOOG,2778.320068359375
2021-07-15,low_AMZN,3620.919921875
2020-08-28,high_GOOG,1647.1700439453125
2020-05-12,volume_GOG,1390600.0
2020-11-27,open_GOOG,1773.0899658203125
2020-05-11,close_AMZN,2409.0
2021-05-12,low_MSFT,238.07000732421875
2021-03-23,low_AAPL,122.13999938964844
2020-01-24,high_AAPL,80.8324966430664
2020-12-14,low_MSFT,212.8800048828125
2020-03-03,low_AAPL,71.44999694824219
2021-07-06,open_GOOG,2588.989990234375
2020-10-28,close_MSFT,202.67999267578125
2021-07-14,low_AMZN,3660.830078125
2020-01-06,close_GOOG,1394.2099609375
2020-03-03,close_AMZN,1908.989990234375
2021-04-05,low_AMZN,3161.239990234375
2021-01-27,low_AAPL,140.41000366210938
2021-01-06,high_AAPL,131.0500030517578
2020-11-05,close_AAPL,119.02999877929688
2020-05-26,low_MSFT,181.1000061035156
2021-04-29,low_AMZN,3435.0
2021-03-31,open_MSFT,232.91000366210932
2021-04-09,high_AMZN,3372.199951171875
2021-06-22,volume_GOOG,1049200.0
2020-10-27,open_MSFT,211.58999633789065
2020-09-14,high_GOOG,1564.0
2021-04-26,volume_MSFT,19763300.0
2020-06-22,volume_AAPL,135445200.0
2022-01-25,high_AMZN,2872.0
2020-03-24,high_AMZN,1955.0
2021-07-15,high_AAPL,150.0
2021-01-25,high_AMZN,3363.889892578125
2020-07-23,close_AMZN,2986.550048828125
2020-03-18,high_MSFT,146.0
2021-02-26,high_AAPL,124.8499984741211
2020-02-25,high_AMZN,2034.5999755859373
2020-12-01,high_GOOG,1824.8299560546875
2021-04-09,volume_GOOG,1044400.0
2021-01-19,low_AMZN,3096.0
2021-03-05,close_MSFT,231.6000061035156
2021-07-06,high_AMZN,3685.47998046875
2020-04-27,high_AAPL,71.13500213623047
2020-08-11,volume_GOOG,1454400.0
2021-02-26,close_AAPL,121.26000213623048
2021-12-27,open_MSFT,335.4599914550781
2020-01-21,close_AMZN,1892.0
2021-08-17,close_AMZN,3241.9599609375
2021-12-03,low_AAPL,159.72000122070312
2021-12-09,low_AAPL,173.9199981689453
2020-02-12,high_GOOG,1520.6949462890625
2020-10-27,close_MSFT,213.25
2020-11-20,low_AMZN,3098.050048828125
2020-02-21,close_AAPL,78.26249694824219
2022-01-07,open_MSFT,314.1499938964844
2020-10-14,high_MSFT,224.22000122070312
2021-09-28,low_AAPL,141.69000244140625
2020-08-31,close_AAPL,129.0399932861328
2020-06-16,close_MSFT,193.57000732421875
2021-05-05,volume_GOOG,1090300.0
2021-01-26,high_GOOG,1925.0
2020-07-27,low_GOOG,1515.2099609375
2020-02-06,high_GOOG,1482.0
2021-12-17,volume_GOOG,2162800.0
2020-03-20,high_MSFT,147.10000610351562
2021-09-09,volume_GOOG,739900.0
2021-12-28,high_AAPL,181.3300018310547
2020-01-28,open_AMZN,1840.5
2021-09-16,volume_AMZN,2583600.0
2022-01-20,close_AAPL,164.50999450683594
2021-04-09,open_GOOG,2256.699951171875
2020-01-23,high_GOOG,1495.52001953125
2020-07-22,close_AMZN,3099.909912109375
2020-07-31,open_MSFT,204.3999938964844
2020-08-07,close_GOOG,1494.489990234375
2020-11-03,high_MSFT,208.1199951171875
2021-06-30,high_MSFT,271.3599853515625
2021-08-11,high_MSFT,288.6600036621094
2020-11-02,close_AMZN,3004.47998046875
2021-05-21,open_GOOG,2365.989990234375
2020-03-13,high_AMZN,1786.31005859375
2021-02-25,volume_GOOG,1828400.0
2020-11-02,volume_AMZN,7257400.0
2021-03-12,high_AAPL,121.16999816894533
2020-06-04,high_AMZN,2507.5400390625
2021-12-10,low_AMZN,3410.0
2021-09-23,high_GOOG,2845.049072265625
2020-04-30,volume_MSFT,53875900.0
2020-02-07,low_AAPL,79.5
2021-08-06,high_AMZN,3375.0
2021-07-13,high_AMZN,3773.080078125
2021-04-14,volume_AAPL,87222800.0
2020-08-07,high_AMZN,3240.81005859375
2021-08-19,low_MSFT,288.6400146484375
2020-10-19,high_GOOG,1588.1500244140625
2021-04-30,volume_MSFT,30945100.0
2020-12-16,low_AMZN,3163.679931640625
2020-06-09,open_MSFT,
2021-02-12,volume_AMZN,2335300.0
2021-12-02,close_AMZN,3437.360107421875
2020-10-16,high_GOOG,1581.1300048828125
2021-08-10,open_MSFT,288.79998779296875
2022-01-19,close_MSFT,303.3299865722656
2021-04-15,low_AAPL,133.63999938964844
2020-11-04,high_GOOG,1771.364990234375
2020-10-08,low_MSFT,208.32000732421875
2020-08-10,low_MSFT,206.3500061035156
2021-12-29,open_AMZN,3416.800048828125
2020-08-24,close_GOOG,1588.199951171875
2020-01-13,close_AAPL,79.23999786376953
2021-08-24,open_AAPL,149.4499969482422
2020-03-10,open_AAPL,69.28500366210938
2020-05-28,open_AMZN,2384.330078125
2021-11-10,open_AAPL,150.02000427246094
2022-01-04,close_GOOG,2888.330078125
2020-03-26,volume_MSFT,64568100.0
2021-07-21,volume_AAPL,74993500.0
2020-04-09,open_AMZN,2044.300048828125
2021-06-11,open_MSFT,257.989990234375
2020-06-24,open_AAPL,91.25
2021-05-24,open_GOOG,2367.0
2020-06-05,high_MSFT,187.72999572753903
2020-07-17,open_MSFT,204.47000122070312
2021-10-28,high_MSFT,324.8699951171875
2020-08-06,volume_AAPL,202428800.0
2020-05-27,volume_AAPL,112945200.0
2020-09-09,open_MSFT,207.6000061035156
2020-06-17,volume_AAPL,
2020-04-03,high_GOOG,1123.5400390625
2020-04-20,close_AMZN,2393.610107421875
2020-12-08,low_AAPL,123.08999633789062
2021-03-23,open_GOOG,2051.699951171875
2021-03-05,close_AAPL,121.41999816894533
2020-12-24,low_AMZN,3169.0
2021-04-07,close_MSFT,249.8999938964844
2021-07-16,high_AAPL,149.75999450683594
2021-06-08,close_GOOG,2482.85009765625
2020-02-21,close_AMZN,2095.969970703125
2020-04-01,high_GOOG,1129.68994140625
2021-12-22,close_MSFT,333.20001220703125
2021-08-26,volume_GOOG,746100.0
2021-09-08,high_AAPL,157.0399932861328
2021-06-18,close_AMZN,3486.89990234375
2021-10-07,close_AMZN,3302.429931640625
2020-03-09,volume_AMZN,7813200.0
2021-10-21,high_MSFT,311.0199890136719
2020-10-05,open_AAPL,113.91000366210938
2021-10-05,volume_AAPL,80861100.0
2021-08-02,low_AAPL,145.25
2020-01-08,close_AAPL,75.79750061035156
2021-06-28,close_AAPL,134.77999877929688
2021-08-04,high_AAPL,147.7899932861328
2020-10-16,open_MSFT,220.1499938964844
2021-10-27,volume_AAPL,56094900.0
2020-07-23,low_GOOG,1507.3919677734375
2020-11-05,low_GOOG,1750.510009765625
2020-02-10,volume_MSFT,35844300.0
2021-04-19,open_MSFT,260.19000244140625
2021-07-20,close_AAPL,146.14999389648438
2020-04-03,low_AMZN,1889.1500244140625
2021-04-09,low_MSFT,252.44000244140625
2021-08-10,volume_GOOG,801700.0
2021-08-20,open_GOOG,2741.659912109375
2020-06-12,high_AAPL,86.94999694824219
2021-11-10,low_AAPL,147.85000610351562
2021-02-08,close_MSFT,242.47000122070312
2020-03-13,volume_AAPL,370732000.0
2021-03-04,close_MSFT,226.72999572753903
2020-10-21,volume_MSFT,22724900.0
2021-11-23,low_AMZN,3527.7099609375
2020-02-28,open_AMZN,1814.6300048828125
2020-07-29,volume_MSFT,19632600.0
2020-10-23,close_MSFT,216.22999572753903
2021-08-03,open_GOOG,2720.0
2021-07-13,close_AAPL,145.63999938964844
2021-09-29,close_GOOG,2690.419921875
2022-01-13,low_GOOG,2778.280029296875
2020-07-08,open_MSFT,210.07000732421875
2021-03-29,low_AAPL,120.7300033569336
2021-04-08,open_AAPL,128.9499969482422
2022-01-13,high_AMZN,3324.429931640625
2021-08-16,volume_GOOG,902000.0
2020-03-06,volume_AMZN,5273600.0
2021-12-31,low_GOOG,2893.550048828125
2021-08-09,volume_MSFT,16117600.0
2020-10-13,volume_AMZN,5744700.0
2021-11-17,high_AMZN,3587.25
2021-03-24,high_MSFT,238.0
2021-12-14,open_AMZN,3351.0
2021-05-17,close_AMZN,3270.389892578125
2020-11-04,open_MSFT,214.0200042724609
2020-04-20,open_AMZN,2389.949951171875
2020-08-19,volume_MSFT,27627600.0
2020-01-30,high_MSFT,174.0500030517578
2021-03-17,open_MSFT,236.1499938964844
2020-10-09,low_MSFT,211.22999572753903
2021-04-23,close_AAPL,134.32000732421875
2021-03-05,high_GOOG,2118.110107421875
2021-07-01,close_MSFT,271.6000061035156
2020-08-04,volume_AAPL,173071600.0
2020-07-30,close_AAPL,96.19000244140624
2020-04-23,high_AAPL,70.4375
2021-04-27,open_GOOG,2336.0
2021-06-02,open_MSFT,248.1300048828125
2021-11-05,volume_AMZN,4993500.0
2020-11-27,high_AMZN,3216.18994140625
2021-12-06,high_GOOG,2887.030029296875
2021-08-30,high_GOOG,2929.7900390625
2020-11-13,high_AMZN,3141.719970703125
2020-09-24,open_AAPL,105.16999816894533
2020-05-06,volume_MSFT,32139300.0
2020-03-26,volume_GOOG,3571700.0
2020-03-31,open_AMZN,1964.3499755859373
2021-01-15,low_AMZN,3095.169921875
2021-05-06,high_GOOG,2382.7099609375
2020-01-22,open_AMZN,1896.0899658203125
2021-06-25,open_AAPL,133.4600067138672
2021-08-20,low_GOOG,2729.340087890625
2019-12-31,high_MSFT,157.77000427246094
2020-09-02,low_AMZN,3486.68994140625
2020-07-13,high_GOOG,1577.1319580078125
2020-06-18,open_GOOG,1449.1600341796875
2020-08-28,close_AAPL,124.80750274658205
2020-09-02,low_GOOG,1666.3299560546875
2021-09-03,volume_AAPL,57808700.0
2020-04-07,open_MSFT,169.58999633789062
2022-01-03,close_AAPL,182.009994506836
2020-04-16,open_AAPL,71.84500122070312
2021-09-10,open_MSFT,298.4200134277344
2021-04-01,close_AAPL,123.0
2020-03-06,open_GOOG,1277.06005859375
2021-08-27,high_AAPL,148.75
2020-04-14,close_AAPL,71.76249694824219
2021-08-17,close_MSFT,293.0799865722656
2020-11-17,volume_GOOG,1147100.0
2021-09-30,volume_MSFT,32325800.0
